id,filename,relative_path,repository,size_bytes,modified_date,file_type,source,parent_folder
3419,"SSL-ACTIVE-CONFIGURE-N8N-ROUTING.md","bell24h-maingit/bell24h-main/SSL-ACTIVE-CONFIGURE-N8N-ROUTING.md","old-digitex-erp-bell24h","6024","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3420,"SSL-CERTIFICATES-ALREADY-ACTIVE.md","bell24h-maingit/bell24h-main/SSL-CERTIFICATES-ALREADY-ACTIVE.md","old-digitex-erp-bell24h","3924","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3421,"SSL-CONFIGURED-FIX-CONNECTION.md","bell24h-maingit/bell24h-main/SSL-CONFIGURED-FIX-CONNECTION.md","old-digitex-erp-bell24h","5151","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3422,"SSL-SETUP-COMMAND.txt","bell24h-maingit/bell24h-main/SSL-SETUP-COMMAND.txt","old-digitex-erp-bell24h","6926","2026-08-03","txt","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3423,"START-NGINX-VERIFY-CONFIG.md","bell24h-maingit/bell24h-main/START-NGINX-VERIFY-CONFIG.md","old-digitex-erp-bell24h","5421","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3424,"start_clean_dev.ps1","bell24h-maingit/bell24h-main/start_clean_dev.ps1","old-digitex-erp-bell24h","2897","2026-08-03","ps1","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3425,"SUPPLIER_PROFILE_FILES_INVENTORY.md","bell24h-maingit/bell24h-main/SUPPLIER_PROFILE_FILES_INVENTORY.md","old-digitex-erp-bell24h","8879","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3426,"SUPPLIER_PROFILE_IMPLEMENTATION_PLAN.md","bell24h-maingit/bell24h-main/SUPPLIER_PROFILE_IMPLEMENTATION_PLAN.md","old-digitex-erp-bell24h","14386","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3427,"task-definition.json","bell24h-maingit/bell24h-main/task-definition.json","old-digitex-erp-bell24h","4390","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3428,"test-bell24h-complete.cjs","bell24h-maingit/bell24h-main/test-bell24h-complete.cjs","old-digitex-erp-bell24h","13465","2026-08-03","cjs","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3429,"test-final-fixes.cjs","bell24h-maingit/bell24h-main/test-final-fixes.cjs","old-digitex-erp-bell24h","5962","2026-08-03","cjs","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3430,"test-system-complete.cjs","bell24h-maingit/bell24h-main/test-system-complete.cjs","old-digitex-erp-bell24h","6367","2026-08-03","cjs","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3431,"TODO-21-25-IMPLEMENTATION-COMPLETE.md","bell24h-maingit/bell24h-main/TODO-21-25-IMPLEMENTATION-COMPLETE.md","old-digitex-erp-bell24h","5931","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3432,"TODO-21-25-IMPLEMENTATION-PLAN.md","bell24h-maingit/bell24h-main/TODO-21-25-IMPLEMENTATION-PLAN.md","old-digitex-erp-bell24h","1667","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3433,"TODO-ITEMS-21-25-EXTRACTED.md","bell24h-maingit/bell24h-main/TODO-ITEMS-21-25-EXTRACTED.md","old-digitex-erp-bell24h","4721","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3434,"train_supplier_model.py","bell24h-maingit/bell24h-main/train_supplier_model.py","old-digitex-erp-bell24h","1082","2026-08-03","py","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3435,"tsconfig.e2e.json","bell24h-maingit/bell24h-main/tsconfig.e2e.json","old-digitex-erp-bell24h","195","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3436,"tsconfig.json","bell24h-maingit/bell24h-main/tsconfig.json","old-digitex-erp-bell24h","888","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3437,"tsconfig.server.json","bell24h-maingit/bell24h-main/tsconfig.server.json","old-digitex-erp-bell24h","165","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3438,"ULTRA-FAST-MCP-WORKING-REPORT.md","bell24h-maingit/bell24h-main/ULTRA-FAST-MCP-WORKING-REPORT.md","old-digitex-erp-bell24h","10362","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3439,"update-env.sh","bell24h-maingit/bell24h-main/update-env.sh","old-digitex-erp-bell24h","1116","2026-08-03","sh","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3440,"USER-DASHBOARD-FEATURES-LIST.md","bell24h-maingit/bell24h-main/USER-DASHBOARD-FEATURES-LIST.md","old-digitex-erp-bell24h","8411","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3441,"package-lock.json","bell24h-maingit/bell24h-main/vercel-clean-deploy/package-lock.json","old-digitex-erp-bell24h","848984","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/vercel-clean-deploy"
3442,"package.json","bell24h-maingit/bell24h-main/vercel-clean-deploy/package.json","old-digitex-erp-bell24h","6664","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/vercel-clean-deploy"
3443,"common.json","bell24h-maingit/bell24h-main/vercel-clean-deploy/public/locales/en/common.json","old-digitex-erp-bell24h","7432","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/vercel-clean-deploy/public/locales/en"
3444,"temple-bell.mp3.txt","bell24h-maingit/bell24h-main/vercel-clean-deploy/public/sounds/temple-bell.mp3.txt","old-digitex-erp-bell24h","721","2026-08-03","txt","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/vercel-clean-deploy/public/sounds"
3445,"tsconfig.json","bell24h-maingit/bell24h-main/vercel-clean-deploy/tsconfig.json","old-digitex-erp-bell24h","772","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/vercel-clean-deploy"
3446,"vercel.json","bell24h-maingit/bell24h-main/vercel-clean-deploy/vercel.json","old-digitex-erp-bell24h","133","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/vercel-clean-deploy"
3447,"vercel.json","bell24h-maingit/bell24h-main/vercel.json","old-digitex-erp-bell24h","1733","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3448,"vercel.local.json","bell24h-maingit/bell24h-main/vercel.local.json","old-digitex-erp-bell24h","4","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3449,"vercel.production.json","bell24h-maingit/bell24h-main/vercel.production.json","old-digitex-erp-bell24h","1798","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3450,"VERIFY-SITE-STATUS.md","bell24h-maingit/bell24h-main/VERIFY-SITE-STATUS.md","old-digitex-erp-bell24h","4131","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3451,"WHAT-IS-NEXT.md","bell24h-maingit/bell24h-main/WHAT-IS-NEXT.md","old-digitex-erp-bell24h","4244","2026-08-03","md","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3452,"wrangler.toml","bell24h-maingit/bell24h-main/wrangler.toml","old-digitex-erp-bell24h","346","2026-08-03","toml","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3453,"🔥 BELL24h_ One-Page Brutal Truth.pdf","bell24h-maingit/bell24h-main/🔥 BELL24h_ One-Page Brutal Truth.pdf","old-digitex-erp-bell24h","168986","2026-08-03","pdf","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3454,"🔥 BRUTAL TRUTH_ BELL24h Revenue Reality Check.pdf","bell24h-maingit/bell24h-main/🔥 BRUTAL TRUTH_ BELL24h Revenue Reality Check.pdf","old-digitex-erp-bell24h","258494","2026-08-03","pdf","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
3455,"bell24h_audit_20250726_123214.txt","bell24h_audit_20250726_123214.txt","old-digitex-erp-bell24h","180","2026-08-03","txt","old-repo-clone-main-branch","."
3456,"BELL24H_BLOCKCHAIN_DEPLOYMENT_GUIDE.md","BELL24H_BLOCKCHAIN_DEPLOYMENT_GUIDE.md","old-digitex-erp-bell24h","6494","2026-08-03","md","old-repo-clone-main-branch","."
3457,"BELL24H_BLOCKCHAIN_IMPLEMENTATION_COMPLETE.md","BELL24H_BLOCKCHAIN_IMPLEMENTATION_COMPLETE.md","old-digitex-erp-bell24h","7892","2026-08-03","md","old-repo-clone-main-branch","."
3458,"BELL24H_BLOCKCHAIN_IMPLEMENTATION_PLAN.md","BELL24H_BLOCKCHAIN_IMPLEMENTATION_PLAN.md","old-digitex-erp-bell24h","11841","2026-08-03","md","old-repo-clone-main-branch","."
3459,"BELL24H_COMPLETE_EVOLUTION_ROADMAP.md.pdf","BELL24H_COMPLETE_EVOLUTION_ROADMAP.md.pdf","old-digitex-erp-bell24h","1062357","2026-08-03","pdf","old-repo-clone-main-branch","."
3460,"BELL24H_COMPREHENSIVE_AUDIT.md","BELL24H_COMPREHENSIVE_AUDIT.md","old-digitex-erp-bell24h","12841","2026-08-03","md","old-repo-clone-main-branch","."
3461,"BELL24H_COMPREHENSIVE_AUDIT_REPORT.md","BELL24H_COMPREHENSIVE_AUDIT_REPORT.md","old-digitex-erp-bell24h","11389","2026-08-03","md","old-repo-clone-main-branch","."
3462,"BELL24H_CURRENT_STATUS.md","BELL24H_CURRENT_STATUS.md","old-digitex-erp-bell24h","6517","2026-08-03","md","old-repo-clone-main-branch","."
3463,"BELL24H_DEPLOYMENT_SUCCESS_SUMMARY.md","BELL24H_DEPLOYMENT_SUCCESS_SUMMARY.md","old-digitex-erp-bell24h","8663","2026-08-03","md","old-repo-clone-main-branch","."
3464,"BELL24H_EMPIRE_100_PERCENT_COMPLETE.md","BELL24H_EMPIRE_100_PERCENT_COMPLETE.md","old-digitex-erp-bell24h","10011","2026-08-03","md","old-repo-clone-main-branch","."
3465,"BELL24H_FEATURES_COMPLETION_TABLE.md","BELL24H_FEATURES_COMPLETION_TABLE.md","old-digitex-erp-bell24h","32038","2026-08-03","md","old-repo-clone-main-branch","."
3466,"BELL24H_LAUNCH_READY_COMPLETE.md","BELL24H_LAUNCH_READY_COMPLETE.md","old-digitex-erp-bell24h","7133","2026-08-03","md","old-repo-clone-main-branch","."
3467,"BELL24H_MARKETING_CAMPAIGN_LAUNCH.md","BELL24H_MARKETING_CAMPAIGN_LAUNCH.md","old-digitex-erp-bell24h","5350","2026-08-03","md","old-repo-clone-main-branch","."
3468,"BELL24H_PLANNED_VS_IMPLEMENTED_FEATURES.md","BELL24H_PLANNED_VS_IMPLEMENTED_FEATURES.md","old-digitex-erp-bell24h","12211","2026-08-03","md","old-repo-clone-main-branch","."
3469,"BELL24H_PLATFORM_RECOMMENDATION_REVISED.md.pdf","BELL24H_PLATFORM_RECOMMENDATION_REVISED.md.pdf","old-digitex-erp-bell24h","1259112","2026-08-03","pdf","old-repo-clone-main-branch","."
3470,"BRANDING-NAVIGATION-AUDIT-REPORT.md","BRANDING-NAVIGATION-AUDIT-REPORT.md","old-digitex-erp-bell24h","11933","2026-08-03","md","old-repo-clone-main-branch","."
3471,"BRUTAL_FIX_SETUP.md","BRUTAL_FIX_SETUP.md","old-digitex-erp-bell24h","3211","2026-08-03","md","old-repo-clone-main-branch","."
3472,"build_spec.yaml","build_spec.yaml","old-digitex-erp-bell24h","685","2026-08-03","yaml","old-repo-clone-main-branch","."
3473,"BUILD_STABILIZATION_TODO.md","BUILD_STABILIZATION_TODO.md","old-digitex-erp-bell24h","350","2026-08-03","md","old-repo-clone-main-branch","."
3474,"CATEGORIES_SOLUTION.md","CATEGORIES_SOLUTION.md","old-digitex-erp-bell24h","3200","2026-08-03","md","old-repo-clone-main-branch","."
3475,"CHECK-BUILD-ON-VM.md","CHECK-BUILD-ON-VM.md","old-digitex-erp-bell24h","1326","2026-08-03","md","old-repo-clone-main-branch","."
3476,"check-build-via-ssh.ps1","check-build-via-ssh.ps1","old-digitex-erp-bell24h","1831","2026-08-03","ps1","old-repo-clone-main-branch","."
3477,"CHECK-DOCKER-BUILD-PROGRESS.sh","CHECK-DOCKER-BUILD-PROGRESS.sh","old-digitex-erp-bell24h","1826","2026-08-03","sh","old-repo-clone-main-branch","."
3478,".env","client/.env","old-digitex-erp-bell24h","142","2026-08-03","env","old-repo-clone-main-branch","client"
3479,".env.local.txt","client/.env.local.txt","old-digitex-erp-bell24h","520","2026-08-03","txt","old-repo-clone-main-branch","client"
3480,".env.production","client/.env.production","old-digitex-erp-bell24h","1653","2026-08-03","production","old-repo-clone-main-branch","client"
3481,".eslintrc.json","client/.eslintrc.json","old-digitex-erp-bell24h","475","2026-08-03","json","old-repo-clone-main-branch","client"
3482,"auto-categories.yml","client/.github/workflows/auto-categories.yml","old-digitex-erp-bell24h","4738","2026-08-03","yml","old-repo-clone-main-branch","client/.github/workflows"
3483,"auto-deploy.yml","client/.github/workflows/auto-deploy.yml","old-digitex-erp-bell24h","7198","2026-08-03","yml","old-repo-clone-main-branch","client/.github/workflows"
3484,"ci.yml","client/.github/workflows/ci.yml","old-digitex-erp-bell24h","3235","2026-08-03","yml","old-repo-clone-main-branch","client/.github/workflows"
3485,"deploy-bell24h.yml","client/.github/workflows/deploy-bell24h.yml","old-digitex-erp-bell24h","7638","2026-08-03","yml","old-repo-clone-main-branch","client/.github/workflows"
3486,"AI_FEATURES_ANALYSIS.md","client/AI_FEATURES_ANALYSIS.md","old-digitex-erp-bell24h","4764","2026-08-03","md","old-repo-clone-main-branch","client"
3487,"API_TESTING_GUIDE.md","client/API_TESTING_GUIDE.md","old-digitex-erp-bell24h","3895","2026-08-03","md","old-repo-clone-main-branch","client"
3488,"ARCHITECTURE_ANALYSIS.md","client/ARCHITECTURE_ANALYSIS.md","old-digitex-erp-bell24h","6751","2026-08-03","md","old-repo-clone-main-branch","client"
3489,"AUTOMATED_DEPLOYMENT_GUIDE.md","client/AUTOMATED_DEPLOYMENT_GUIDE.md","old-digitex-erp-bell24h","9119","2026-08-03","md","old-repo-clone-main-branch","client"
3490,"package-lock.json","client/blockchain/package-lock.json","old-digitex-erp-bell24h","257609","2026-08-03","json","old-repo-clone-main-branch","client/blockchain"
3491,"package.json","client/blockchain/package.json","old-digitex-erp-bell24h","997","2026-08-03","json","old-repo-clone-main-branch","client/blockchain"
3492,"check-tables.sql","client/check-tables.sql","old-digitex-erp-bell24h","77","2026-08-03","sql","old-repo-clone-main-branch","client"
3493,"CLOUDFLARE_NAMESERVERS.txt","client/CLOUDFLARE_NAMESERVERS.txt","old-digitex-erp-bell24h","727","2026-08-03","txt","old-repo-clone-main-branch","client"
3494,"COMPREHENSIVE_AUDIT.md","client/COMPREHENSIVE_AUDIT.md","old-digitex-erp-bell24h","11685","2026-08-03","md","old-repo-clone-main-branch","client"
3495,"COMPREHENSIVE_SETUP_README.md","client/COMPREHENSIVE_SETUP_README.md","old-digitex-erp-bell24h","10340","2026-08-03","md","old-repo-clone-main-branch","client"
3496,"README.md","client/cypress/README.md","old-digitex-erp-bell24h","4806","2026-08-03","md","old-repo-clone-main-branch","client/cypress"
3497,"deploy-fly.ps1","client/deploy-fly.ps1","old-digitex-erp-bell24h","6414","2026-08-03","ps1","old-repo-clone-main-branch","client"
3498,"deploy-to-vercel.ps1","client/deploy-to-vercel.ps1","old-digitex-erp-bell24h","993","2026-08-03","ps1","old-repo-clone-main-branch","client"
3499,"deploy.ps1","client/deploy.ps1","old-digitex-erp-bell24h","662","2026-08-03","ps1","old-repo-clone-main-branch","client"
3500,"deploy.sh","client/deploy.sh","old-digitex-erp-bell24h","467","2026-08-03","sh","old-repo-clone-main-branch","client"
3501,"docker-compose.production.yml","client/deployment/docker-compose.production.yml","old-digitex-erp-bell24h","4328","2026-08-03","yml","old-repo-clone-main-branch","client/deployment"
3502,"deployment-sepolia-1750821000242.json","client/deployments/deployment-sepolia-1750821000242.json","old-digitex-erp-bell24h","1838","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3503,"deployment-sepolia-1750821000382.json","client/deployments/deployment-sepolia-1750821000382.json","old-digitex-erp-bell24h","1838","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3504,"deployment-sepolia-1750821063711.json","client/deployments/deployment-sepolia-1750821063711.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3505,"deployment-sepolia-1750821063886.json","client/deployments/deployment-sepolia-1750821063886.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3506,"deployment-sepolia-1750873878414.json","client/deployments/deployment-sepolia-1750873878414.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3507,"deployment-sepolia-1750873878506.json","client/deployments/deployment-sepolia-1750873878506.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3508,"deployment-sepolia-1750874902251.json","client/deployments/deployment-sepolia-1750874902251.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3509,"deployment-sepolia-1750874902415.json","client/deployments/deployment-sepolia-1750874902415.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3510,"deployment-sepolia-1751339466284.json","client/deployments/deployment-sepolia-1751339466284.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3511,"deployment-sepolia-1751339466399.json","client/deployments/deployment-sepolia-1751339466399.json","old-digitex-erp-bell24h","550","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3512,"deployment-sepolia-1754075911920.json","client/deployments/deployment-sepolia-1754075911920.json","old-digitex-erp-bell24h","548","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3513,"deployment-sepolia-1754075912202.json","client/deployments/deployment-sepolia-1754075912202.json","old-digitex-erp-bell24h","548","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3514,"deployment-sepolia-1754076005060.json","client/deployments/deployment-sepolia-1754076005060.json","old-digitex-erp-bell24h","548","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3515,"deployment-sepolia-1754076005378.json","client/deployments/deployment-sepolia-1754076005378.json","old-digitex-erp-bell24h","548","2026-08-03","json","old-repo-clone-main-branch","client/deployments"
3516,"DEPLOYMENT_GUIDE.md","client/DEPLOYMENT_GUIDE.md","old-digitex-erp-bell24h","8562","2026-08-03","md","old-repo-clone-main-branch","client"
3517,"DEPLOYMENT_STATUS_UPDATE.md","client/DEPLOYMENT_STATUS_UPDATE.md","old-digitex-erp-bell24h","3827","2026-08-03","md","old-repo-clone-main-branch","client"
3518,"DEPLOYMENT_VERIFICATION_REPORT.md","client/DEPLOYMENT_VERIFICATION_REPORT.md","old-digitex-erp-bell24h","3828","2026-08-03","md","old-repo-clone-main-branch","client"
3519,"DNS_SETUP_GUIDE.txt","client/DNS_SETUP_GUIDE.txt","old-digitex-erp-bell24h","768","2026-08-03","txt","old-repo-clone-main-branch","client"
3520,"docker-compose.n8n.yml","client/docker-compose.n8n.yml","old-digitex-erp-bell24h","3114","2026-08-03","yml","old-repo-clone-main-branch","client"
3521,"docker-compose.yml","client/docker-compose.yml","old-digitex-erp-bell24h","4410","2026-08-03","yml","old-repo-clone-main-branch","client"
3522,"Dockerfile","client/Dockerfile","old-digitex-erp-bell24h","1889","2026-08-03","Dockerfile","old-repo-clone-main-branch","client"
3523,"Dockerfile.n8n","client/Dockerfile.n8n","old-digitex-erp-bell24h","831","2026-08-03","n8n","old-repo-clone-main-branch","client"
3524,"EMERGENCY_VERCEL_FIX.md","client/EMERGENCY_VERCEL_FIX.md","old-digitex-erp-bell24h","2122","2026-08-03","md","old-repo-clone-main-branch","client"
3525,"env-example.txt","client/env-example.txt","old-digitex-erp-bell24h","473","2026-08-03","txt","old-repo-clone-main-branch","client"
3526,"FINAL_DOMAIN_SETUP.txt","client/FINAL_DOMAIN_SETUP.txt","old-digitex-erp-bell24h","1014","2026-08-03","txt","old-repo-clone-main-branch","client"
3527,"FINAL_LAUNCH_SQL.sql","client/FINAL_LAUNCH_SQL.sql","old-digitex-erp-bell24h","1526","2026-08-03","sql","old-repo-clone-main-branch","client"
3528,"FINAL_STATUS_REPORT.md","client/FINAL_STATUS_REPORT.md","old-digitex-erp-bell24h","4316","2026-08-03","md","old-repo-clone-main-branch","client"
3529,"FIXES_COMPLETE.md","client/FIXES_COMPLETE.md","old-digitex-erp-bell24h","3962","2026-08-03","md","old-repo-clone-main-branch","client"
3530,"FLY-DEPLOYMENT-GUIDE.md","client/FLY-DEPLOYMENT-GUIDE.md","old-digitex-erp-bell24h","4551","2026-08-03","md","old-repo-clone-main-branch","client"
3531,"fly.toml","client/fly.toml","old-digitex-erp-bell24h","513","2026-08-03","toml","old-repo-clone-main-branch","client"
3532,"HOMEPAGE_COMPLETE_STATUS.md","client/HOMEPAGE_COMPLETE_STATUS.md","old-digitex-erp-bell24h","5622","2026-08-03","md","old-repo-clone-main-branch","client"
3533,"HOW_TO_RUN.txt","client/HOW_TO_RUN.txt","old-digitex-erp-bell24h","2167","2026-08-03","txt","old-repo-clone-main-branch","client"
3534,"lighthouse-mobile-baseline.json","client/lighthouse-mobile-baseline.json","old-digitex-erp-bell24h","771787","2026-08-03","json","old-repo-clone-main-branch","client"
3535,"lighthouse-report.json","client/lighthouse-report.json","old-digitex-erp-bell24h","810196","2026-08-03","json","old-repo-clone-main-branch","client"
3536,"LIVE_WEBSITE_VERIFICATION.md","client/LIVE_WEBSITE_VERIFICATION.md","old-digitex-erp-bell24h","3602","2026-08-03","md","old-repo-clone-main-branch","client"
3537,"MIGRATION_PLAN.md","client/MIGRATION_PLAN.md","old-digitex-erp-bell24h","7720","2026-08-03","md","old-repo-clone-main-branch","client"
3538,"neon-config.json","client/neon-config.json","old-digitex-erp-bell24h","4393","2026-08-03","json","old-repo-clone-main-branch","client"
3539,"ONBOARDING_FIX_GUIDE.md","client/ONBOARDING_FIX_GUIDE.md","old-digitex-erp-bell24h","1576","2026-08-03","md","old-repo-clone-main-branch","client"
3540,"openai_key.txt","client/openai_key.txt","old-digitex-erp-bell24h","364","2026-08-03","txt","old-repo-clone-main-branch","client"
3541,"deploy.sh","client/oracle-deployment/core-api/deploy.sh","old-digitex-erp-bell24h","1881","2026-08-03","sh","old-repo-clone-main-branch","client/oracle-deployment/core-api"
3542,"package.json","client/oracle-deployment/core-api/package.json","old-digitex-erp-bell24h","708","2026-08-03","json","old-repo-clone-main-branch","client/oracle-deployment/core-api"
3543,"deploy-all.sh","client/oracle-deployment/deploy-all.sh","old-digitex-erp-bell24h","5471","2026-08-03","sh","old-repo-clone-main-branch","client/oracle-deployment"
3544,"deploy.sh","client/oracle-deployment/ml-service/deploy.sh","old-digitex-erp-bell24h","1859","2026-08-03","sh","old-repo-clone-main-branch","client/oracle-deployment/ml-service"
3545,"main.py","client/oracle-deployment/ml-service/main.py","old-digitex-erp-bell24h","11971","2026-08-03","py","old-repo-clone-main-branch","client/oracle-deployment/ml-service"
3546,"requirements.txt","client/oracle-deployment/ml-service/requirements.txt","old-digitex-erp-bell24h","162","2026-08-03","txt","old-repo-clone-main-branch","client/oracle-deployment/ml-service"
3547,"README.md","client/oracle-deployment/README.md","old-digitex-erp-bell24h","9033","2026-08-03","md","old-repo-clone-main-branch","client/oracle-deployment"
3548,"package-lock.json","client/package-lock.json","old-digitex-erp-bell24h","487222","2026-08-03","json","old-repo-clone-main-branch","client"
3549,"package.json","client/package.json","old-digitex-erp-bell24h","4876","2026-08-03","json","old-repo-clone-main-branch","client"
3550,"PERFORMANCE_OPTIMIZATION.md","client/PERFORMANCE_OPTIMIZATION.md","old-digitex-erp-bell24h","5878","2026-08-03","md","old-repo-clone-main-branch","client"
3551,"PERFORMANCE_ROUTE_FIX_SUMMARY.md","client/PERFORMANCE_ROUTE_FIX_SUMMARY.md","old-digitex-erp-bell24h","4787","2026-08-03","md","old-repo-clone-main-branch","client"
3552,"PRISMA_CASING_FIX_SUMMARY.md","client/PRISMA_CASING_FIX_SUMMARY.md","old-digitex-erp-bell24h","5553","2026-08-03","md","old-repo-clone-main-branch","client"
3553,"production.env.template","client/production.env.template","old-digitex-erp-bell24h","2276","2026-08-03","template","old-repo-clone-main-branch","client"
3554,"common.json","client/public/locales/hi/common.json","old-digitex-erp-bell24h","788","2026-08-03","json","old-repo-clone-main-branch","client/public/locales/hi"
3555,"dashboard.json","client/public/locales/hi/dashboard.json","old-digitex-erp-bell24h","502","2026-08-03","json","old-repo-clone-main-branch","client/public/locales/hi"
3556,"manifest.json","client/public/manifest.json","old-digitex-erp-bell24h","4511","2026-08-03","json","old-repo-clone-main-branch","client/public"
3557,"robots.txt","client/public/robots.txt","old-digitex-erp-bell24h","1429","2026-08-03","txt","old-repo-clone-main-branch","client/public"
3558,"QUICK_FIX_SUMMARY.md","client/QUICK_FIX_SUMMARY.md","old-digitex-erp-bell24h","1981","2026-08-03","md","old-repo-clone-main-branch","client"
3559,"railway.env.example","client/railway.env.example","old-digitex-erp-bell24h","385","2026-08-03","example","old-repo-clone-main-branch","client"
3560,"railway.json","client/railway.json","old-digitex-erp-bell24h","344","2026-08-03","json","old-repo-clone-main-branch","client"
3561,"RETURNS_ARRAY_FIX_SUMMARY.md","client/RETURNS_ARRAY_FIX_SUMMARY.md","old-digitex-erp-bell24h","9253","2026-08-03","md","old-repo-clone-main-branch","client"
3562,"RISKMETRICS_FIX_SUMMARY.md","client/RISKMETRICS_FIX_SUMMARY.md","old-digitex-erp-bell24h","8299","2026-08-03","md","old-repo-clone-main-branch","client"
3563,"run-comprehensive-setup.ps1","client/run-comprehensive-setup.ps1","old-digitex-erp-bell24h","1004","2026-08-03","ps1","old-repo-clone-main-branch","client"
3564,"bulk-directory-submit.py","client/scripts/bulk-directory-submit.py","old-digitex-erp-bell24h","17084","2026-08-03","py","old-repo-clone-main-branch","client/scripts"
3565,"deploy-n8n-cloud.sh","client/scripts/deploy-n8n-cloud.sh","old-digitex-erp-bell24h","8956","2026-08-03","sh","old-repo-clone-main-branch","client/scripts"
3566,"deploy-n8n-production.sh","client/scripts/deploy-n8n-production.sh","old-digitex-erp-bell24h","6373","2026-08-03","sh","old-repo-clone-main-branch","client/scripts"
3567,"generate_categories.py","client/scripts/generate_categories.py","old-digitex-erp-bell24h","15731","2026-08-03","py","old-repo-clone-main-branch","client/scripts"
3568,"security-audit.json","client/security-audit.json","old-digitex-erp-bell24h","15816","2026-08-03","json","old-repo-clone-main-branch","client"
3569,"SENTIMENT_FIX_SUMMARY.md","client/SENTIMENT_FIX_SUMMARY.md","old-digitex-erp-bell24h","8210","2026-08-03","md","old-repo-clone-main-branch","client"
3570,"STATUS_REPORT.md","client/STATUS_REPORT.md","old-digitex-erp-bell24h","5417","2026-08-03","md","old-repo-clone-main-branch","client"
3571,"STOCK_DATA_FIX_SUMMARY.md","client/STOCK_DATA_FIX_SUMMARY.md","old-digitex-erp-bell24h","6695","2026-08-03","md","old-repo-clone-main-branch","client"
3572,"supabase-schema.sql","client/supabase-schema.sql","old-digitex-erp-bell24h","1613","2026-08-03","sql","old-repo-clone-main-branch","client"
3573,"test-apis.ps1","client/test-apis.ps1","old-digitex-erp-bell24h","2699","2026-08-03","ps1","old-repo-clone-main-branch","client"
3574,"test-build.ps1","client/test-build.ps1","old-digitex-erp-bell24h","465","2026-08-03","ps1","old-repo-clone-main-branch","client"
